Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Expected Payout
0,1,0,6,8,0,0,0.17263382665159166
0,1,0,6,8,0,1,0.0
0,1,0,4,8,4,0,0.26220860267989854
0,1,0,4,8,4,1,0.0
0,0,0,7,0,5,0,0.0
0,0,0,7,0,5,1,0.0
0,1,0,7,8,5,0,0.20279796238743247
0,1,0,7,8,5,1,0.0
0,1,0,5,8,5,0,0.3295246211036444
0,1,0,5,8,5,1,0.0
0,1,0,6,8,5,0,0.2995561641723031
0,1,0,6,8,5,1,0.0
0,1,0,8,8,3,0,0.33948962194507926
0,1,0,8,8,3,1,0.0
0,1,0,6,8,3,0,0.33946828837472265
0,1,0,6,8,3,1,0.0
0,0,0,3,0,2,0,0.0
0,0,0,3,0,2,1,0.0
0,1,0,3,8,2,0,0.2924404031739214
0,1,0,3,8,2,1,0.0
0,0,0,6,0,2,0,0.0
0,0,0,6,0,2,1,0.0
0,1,0,6,8,2,0,0.24622813815983371
0,1,0,6,8,2,1,0.0
0,0,0,4,0,1,0,0.0
0,0,0,4,0,1,1,0.0
0,1,0,4,8,1,0,0.2851086476887842
0,1,0,4,8,1,1,0.0
0,0,0,4,0,2,0,0.0
0,0,0,4,0,2,1,0.0
0,1,0,4,8,2,0,0.30765795677724095
0,1,0,4,8,2,1,0.0
0,0,0,5,0,2,0,0.0
0,0,0,5,0,2,1,0.0
0,1,0,5,8,2,0,0.34289284125519853
0,1,0,5,8,2,1,0.0
0,1,0,3,8,6,0,0.21413035297558825
0,1,0,3,8,6,1,0.0
0,1,0,4,8,5,0,0.21412055330606963
0,1,0,4,8,5,1,0.0
0,1,0,5,8,6,0,0.1142729244030298
0,1,0,5,8,6,1,0.0
0,0,0,5,0,0,0,0.0
0,0,0,5,0,0,1,0.0
0,1,0,5,8,0,0,0.25507034709043414
0,1,0,5,8,0,1,0.0
0,0,0,5,0,1,0,0.0
0,0,0,5,0,1,1,0.0
0,1,0,5,8,1,0,0.3498726678018117
0,1,0,5,8,1,1,0.0
0,1,5,5,8,4,0,0.4744688584378475
0,1,5,5,8,4,1,0.0
0,0,3,6,0,3,0,0.0
0,0,3,6,0,3,1,0.0
0,1,3,6,6,3,0,0.06683820658498794
0,1,3,6,6,3,1,0.0
0,1,2,5,6,5,0,0.12100793175316134
0,1,2,5,6,5,1,0.0
0,0,2,5,0,4,0,0.0
0,0,2,5,0,4,1,0.0
0,1,2,5,6,4,0,0.13145552742993005
0,1,2,5,6,4,1,0.0
0,1,2,6,6,4,0,0.11989234664426844
0,1,2,6,6,4,1,0.0
0,1,2,4,6,4,0,-0.03872305750985364
0,1,2,4,6,4,1,0.0
0,1,0,5,5,5,0,-3.796919475785829e-05
0,1,0,5,5,5,1,0.0
0,1,2,5,6,6,0,0.10603219168760496
0,1,2,5,6,6,1,0.0
0,1,1,5,6,5,0,0.05792406825110859
0,1,1,5,6,5,1,0.0
0,1,1,5,6,4,0,0.11770961518316209
0,1,1,5,6,4,1,0.0
0,1,1,6,6,5,0,0.23725231803103097
0,1,1,6,6,5,1,0.0
0,1,2,6,6,5,0,0.09619480185602676
0,1,2,6,6,5,1,0.0
0,1,2,6,6,3,0,0.05758438399906349
0,1,2,6,6,3,1,0.0
0,0,2,5,0,3,0,0.0
0,0,2,5,0,3,1,0.0
0,1,2,5,6,3,0,0.0771336759511122
0,1,2,5,6,3,1,0.0
0,0,2,4,0,3,0,0.0
0,0,2,4,0,3,1,0.0
0,1,2,4,6,3,0,0.01892606932404398
0,1,2,4,6,3,1,0.0
0,0,2,5,0,1,0,0.0
0,0,2,5,0,1,1,0.0
0,1,2,5,6,1,0,0.004702515158229315
0,1,2,5,6,1,1,0.0
0,0,2,3,0,2,0,0.0
0,0,2,3,0,2,1,0.0
0,1,2,3,6,2,0,0.0005984842952224596
0,1,2,3,6,2,1,0.0
0,0,2,7,0,3,0,0.0
0,0,2,7,0,3,1,0.0
0,1,2,7,6,3,0,0.04785659542813583
0,1,2,7,6,3,1,0.0
0,0,2,6,0,1,0,0.0
0,0,2,6,0,1,1,0.0
0,1,2,6,6,1,0,0.08657158232867347
0,1,2,6,6,1,1,0.0
0,0,2,5,0,2,0,0.0
0,0,2,5,0,2,1,0.0
0,1,2,5,6,2,0,0.0006064990324909457
0,1,2,5,6,2,1,0.0
0,0,2,4,0,2,0,0.0
0,0,2,4,0,2,1,0.0
0,1,2,4,6,2,0,0.1437024836810215
0,1,2,4,6,2,1,0.0
0,1,0,5,2,4,0,-0.2528231086067995
0,1,0,5,2,4,1,0.0
0,1,5,5,6,3,0,0.10167397815171636
0,1,5,5,6,3,1,0.0
0,1,5,5,6,4,0,0.1368078009560458
0,1,5,5,6,4,1,0.0
0,0,5,4,0,3,0,0.0
0,0,5,4,0,3,1,0.0
0,1,5,4,6,3,0,0.10208821088918928
0,1,5,4,6,3,1,0.0
0,1,4,6,6,4,0,0.10273227647512588
0,1,4,6,6,4,1,0.0
0,1,4,5,6,3,0,0.11396534415958444
0,1,4,5,6,3,1,0.0
0,1,4,3,6,5,0,0.10269856528886612
0,1,4,3,6,5,1,0.0
0,1,4,4,6,6,0,0.0013389063005764283
0,1,4,4,6,6,1,0.0
0,1,3,5,6,6,0,0.0013371352841819767
0,1,3,5,6,6,1,0.0
0,1,3,6,6,6,0,0.0511104977728085
0,1,3,6,6,6,1,0.0
0,1,0,6,3,2,0,-0.2516749224345605
0,1,0,6,3,2,1,0.0
0,0,3,5,0,2,0,0.0
0,0,3,5,0,2,1,0.0
0,1,3,5,6,2,0,0.05110576778255927
0,1,3,5,6,2,1,0.0
0,0,3,7,0,3,0,0.0
0,0,3,7,0,3,1,0.0
0,1,3,7,6,3,0,0.04971477131161103
0,1,3,7,6,3,1,0.0
0,0,3,6,0,2,0,0.0
0,0,3,6,0,2,1,0.0
0,1,3,6,6,2,0,0.049712998510317616
0,1,3,6,6,2,1,0.0
0,1,0,6,6,4,0,0.09621984714836572
0,1,0,6,6,4,1,0.0
0,0,0,6,0,6,0,0.0
0,0,0,6,0,6,1,0.0
0,1,0,6,6,6,0,0.09508714188163002
0,1,0,6,6,6,1,0.0
0,0,3,7,0,6,0,0.0
0,0,3,7,0,6,1,0.0
0,1,3,7,6,6,0,0.09507294660669059
0,1,3,7,6,6,1,0.0
0,0,0,8,0,7,0,0.0
0,0,0,8,0,7,1,0.0
0,1,0,8,6,7,0,0.09507294660669059
0,1,0,8,6,7,1,0.0
0,0,0,7,0,6,0,0.0
0,0,0,7,0,6,1,0.0
0,1,0,7,6,6,0,0.09508891629125532
0,1,0,7,6,6,1,0.0
0,1,0,5,6,8,0,0.09505520588882015
0,1,0,5,6,8,1,0.0
0,0,2,7,0,6,0,0.0
0,0,2,7,0,6,1,0.0
0,1,2,7,6,6,0,0.09505343148028683
0,1,2,7,6,6,1,0.0
0,1,2,6,6,6,0,0.09505165707183659
0,1,2,6,6,6,1,0.0
0,1,0,6,6,5,0,0.09850300045557715
0,1,0,6,6,5,1,0.0
0,1,0,6,6,2,0,0.09848880421127884
0,1,0,6,6,2,1,0.0
0,1,0,5,6,3,0,0.09842669802804178
0,1,0,5,6,3,1,0.0
0,1,1,5,6,3,0,0.07146299237844995
0,1,1,5,6,3,1,0.0
0,1,0,5,6,2,0,0.0984124994723771
0,1,0,5,6,2,1,0.0
0,0,1,5,0,2,0,0.0
0,0,1,5,0,2,1,0.0
0,1,1,5,6,2,0,0.06429967390644051
0,1,1,5,6,2,1,0.0
0,0,1,4,0,3,0,0.0
0,0,1,4,0,3,1,0.0
0,1,1,4,6,3,0,0.09831228760211705
0,1,1,4,6,3,1,0.0
0,0,1,6,0,2,0,0.0
0,0,1,6,0,2,1,0.0
0,1,1,6,6,2,0,0.09828834890304086
0,1,1,6,6,2,1,0.0
0,0,1,5,0,1,0,0.0
0,0,1,5,0,1,1,0.0
0,1,1,5,6,1,0,0.06786054394034303
0,1,1,5,6,1,1,0.0
0,0,1,4,0,1,0,0.0
0,0,1,4,0,1,1,0.0
0,1,1,4,6,1,0,0.03743451673325161
0,1,1,4,6,1,1,0.0
0,0,1,6,0,1,0,0.0
0,0,1,6,0,1,1,0.0
0,1,1,6,6,1,0,0.007024443327020167
0,1,1,6,6,1,1,0.0
0,0,1,5,0,0,0,0.0
0,0,1,5,0,0,1,0.0
0,1,1,5,6,0,0,0.0070191299541323485
0,1,1,5,6,0,1,0.0
0,0,1,4,0,2,0,0.0
0,0,1,4,0,2,1,0.0
0,1,1,4,6,2,0,0.007015587871112825
0,1,1,4,6,2,1,0.0
0,0,1,3,0,3,0,0.0
0,0,1,3,0,3,1,0.0
0,1,1,3,6,3,0,-0.11683709832604018
0,1,1,3,6,3,1,0.0
0,1,1,4,6,4,0,-0.11914722953521668
0,1,1,4,6,4,1,0.0
0,1,2,4,6,5,0,0.010203762271633311
0,1,2,4,6,5,1,0.0
0,0,2,3,0,4,0,0.0
0,0,2,3,0,4,1,0.0
0,1,2,3,6,4,0,-0.04391623941302565
0,1,2,3,6,4,1,0.0
0,0,2,3,0,5,0,0.0
0,0,2,3,0,5,1,0.0
0,1,2,3,6,5,0,-0.04393040095987612
0,1,2,3,6,5,1,0.0
0,1,2,4,6,6,0,-0.037250015945882384
0,1,2,4,6,6,1,0.0
0,1,0,4,6,3,0,-0.04613027073032871
0,1,0,4,6,3,1,0.0
0,1,2,5,8,4,0,0.20128422657715767
0,1,2,5,8,4,1,0.0
0,1,2,5,8,3,0,0.2188936965076343
0,1,2,5,8,3,1,0.0
0,1,2,6,8,3,0,0.3545673758865315
0,1,2,6,8,3,1,0.0
0,1,2,7,8,3,0,0.2277046434124212
0,1,2,7,8,3,1,0.0
0,1,2,5,8,2,0,0.22768690307849643
0,1,2,5,8,2,1,0.0
0,1,2,5,8,1,0,0.22685363798975655
0,1,2,5,8,1,1,0.0
0,1,2,4,8,2,0,0.2699886640179623
0,1,2,4,8,2,1,0.0
0,1,2,4,8,3,0,0.22592984275256545
0,1,2,4,8,3,1,0.0
0,0,2,4,0,1,0,0.0
0,0,2,4,0,1,1,0.0
0,1,2,4,8,1,0,0.22598843444807956
0,1,2,4,8,1,1,0.0
0,1,2,3,8,2,0,0.2259902092276863
0,1,2,3,8,2,1,0.0
0,0,2,3,0,3,0,0.0
0,0,2,3,0,3,1,0.0
0,1,2,3,8,3,0,0.22600618224683386
0,1,2,3,8,3,1,0.0
0,0,4,4,0,3,0,0.0
0,0,4,4,0,3,1,0.0
0,1,4,4,8,3,0,0.22617012887986276
0,1,4,4,8,3,1,0.0
0,1,4,4,8,4,0,0.2261686330859501
0,1,4,4,8,4,1,0.0
0,1,4,5,8,4,0,0.22630180023467783
0,1,4,5,8,4,1,0.0
0,1,4,5,8,6,0,0.2262884612469511
0,1,4,5,8,6,1,0.0
0,1,4,5,8,3,0,0.22629830675122042
0,1,4,5,8,3,1,0.0
0,1,4,4,8,5,0,0.22631160566848355
0,1,4,4,8,5,1,0.0
0,0,4,5,0,2,0,0.0
0,0,4,5,0,2,1,0.0
0,1,4,5,8,2,0,0.22633475011540582
0,1,4,5,8,2,1,0.0
0,0,4,4,0,1,0,0.0
0,0,4,4,0,1,1,0.0
0,1,4,4,8,1,0,0.22641907694083108
0,1,4,4,8,1,1,0.0
0,1,0,4,7,2,0,-0.04680187451972974
0,1,0,4,7,2,1,0.0
0,1,0,4,7,1,0,-0.04677978912599804
0,1,0,4,7,1,1,0.0
0,0,0,3,0,1,0,0.0
0,0,0,3,0,1,1,0.0
0,1,0,3,7,1,0,-0.04629885890531033
0,1,0,3,7,1,1,0.0
0,1,4,4,7,1,0,0.18127732757288817
0,1,4,4,7,1,1,0.0
0,0,4,4,0,0,0,0.0
0,0,4,4,0,0,1,0.0
0,1,4,4,7,0,0,0.1813181335310473
0,1,4,4,7,0,1,0.0
0,0,4,5,0,1,0,0.0
0,0,4,5,0,1,1,0.0
0,1,4,5,7,1,0,0.17760908643985454
0,1,4,5,7,1,1,0.0
0,1,3,5,7,2,0,0.055360814666709286
0,1,3,5,7,2,1,0.0
0,1,3,4,7,3,0,0.17737886239856623
0,1,3,4,7,3,1,0.0
0,1,3,5,7,3,0,0.1772425169691133
0,1,3,5,7,3,1,0.0
0,1,3,4,7,5,0,0.17722301035814264
0,1,3,4,7,5,1,0.0
0,1,3,4,7,6,0,0.1363899698385684
0,1,3,4,7,6,1,0.0
0,1,3,5,7,5,0,0.14340481509546782
0,1,3,5,7,5,1,0.0
0,1,3,5,7,6,0,0.29902824684389806
0,1,3,5,7,6,1,0.0
0,1,3,6,7,6,0,0.17703885754929546
0,1,3,6,7,6,1,0.0
0,0,3,3,0,5,0,0.0
0,0,3,3,0,5,1,0.0
0,1,3,3,7,5,0,0.17663419343719644
0,1,3,3,7,5,1,0.0
0,0,3,3,0,3,0,0.0
0,0,3,3,0,3,1,0.0
0,1,3,3,7,3,0,0.11013007976345696
0,1,3,3,7,3,1,0.0
0,0,3,3,0,4,0,0.0
0,0,3,3,0,4,1,0.0
0,1,3,3,7,4,0,0.10148089791567363
0,1,3,3,7,4,1,0.0
0,0,3,2,0,3,0,0.0
0,0,3,2,0,3,1,0.0
0,1,3,2,7,3,0,0.07118804102978736
0,1,3,2,7,3,1,0.0
0,0,0,2,0,4,0,0.0
0,0,0,2,0,4,1,0.0
0,1,0,2,5,4,0,-0.029738468557566903
0,1,0,2,5,4,1,0.0
0,0,3,2,0,4,0,0.0
0,0,3,2,0,4,1,0.0
0,1,3,2,7,4,0,0.0844013683441584
0,1,3,2,7,4,1,0.0
0,1,0,2,6,4,0,-0.038632622738471574
0,1,0,2,6,4,1,0.0
0,0,3,1,0,3,0,0.0
0,0,3,1,0,3,1,0.0
0,1,3,1,7,3,0,0.14451516380195503
0,1,3,1,7,3,1,0.0
0,0,2,2,0,4,0,0.0
0,0,2,2,0,4,1,0.0
0,1,2,2,7,4,0,0.08318317116206268
0,1,2,2,7,4,1,0.0
0,0,2,2,0,5,0,0.0
0,0,2,2,0,5,1,0.0
0,1,2,2,7,5,0,0.07344705302407936
0,1,2,2,7,5,1,0.0
0,0,2,1,0,4,0,0.0
0,0,2,1,0,4,1,0.0
0,1,2,1,7,4,0,0.08834818329219672
0,1,2,1,7,4,1,0.0
0,0,2,2,0,3,0,0.0
0,0,2,2,0,3,1,0.0
0,1,2,2,7,3,0,0.09722456720082018
0,1,2,2,7,3,1,0.0
0,0,2,1,0,3,0,0.0
0,0,2,1,0,3,1,0.0
0,1,2,1,7,3,0,0.12377141686324387
0,1,2,1,7,3,1,0.0
0,0,2,1,0,2,0,0.0
0,0,2,1,0,2,1,0.0
0,1,2,1,7,2,0,0.1438335700539004
0,1,2,1,7,2,1,0.0
0,0,2,1,0,5,0,0.0
0,0,2,1,0,5,1,0.0
0,1,2,1,7,5,0,-0.059738759531854355
0,1,2,1,7,5,1,0.0
0,0,2,0,0,6,0,0.0
0,0,2,0,0,6,1,0.0
0,1,2,0,7,6,0,0.015113307088594367
0,1,2,0,7,6,1,0.0
0,0,3,2,0,2,0,0.0
0,0,3,2,0,2,1,0.0
0,1,3,2,7,2,0,0.1251648718966134
0,1,3,2,7,2,1,0.0
0,0,2,2,0,2,0,0.0
0,0,2,2,0,2,1,0.0
0,1,2,2,7,2,0,0.06018616026697249
0,1,2,2,7,2,1,0.0
0,0,0,2,0,1,0,0.0
0,0,0,2,0,1,1,0.0
0,1,0,2,7,1,0,0.12524288541926484
0,1,0,2,7,1,1,0.0
0,1,0,2,7,4,0,0.06710619940451788
0,1,0,2,7,4,1,0.0
0,0,0,1,0,5,0,0.0
0,0,0,1,0,5,1,0.0
0,1,0,1,6,5,0,-0.1232525691332797
0,1,0,1,6,5,1,0.0
0,0,0,2,0,3,0,0.0
0,0,0,2,0,3,1,0.0
0,1,0,2,7,3,0,0.1343707772521443
0,1,0,2,7,3,1,0.0
0,0,0,1,0,3,0,0.0
0,0,0,1,0,3,1,0.0
0,1,0,1,7,3,0,0.10755252072522725
0,1,0,1,7,3,1,0.0
0,1,2,3,7,4,0,-0.02423121396236709
0,1,2,3,7,4,1,0.0
0,0,2,2,0,6,0,0.0
0,0,2,2,0,6,1,0.0
0,1,2,2,7,6,0,0.1062488289974878
0,1,2,2,7,6,1,0.0
0,1,1,3,7,3,0,0.06279191375052488
0,1,1,3,7,3,1,0.0
0,0,1,2,0,3,0,0.0
0,0,1,2,0,3,1,0.0
0,1,1,2,7,3,0,0.06264949071309857
0,1,1,2,7,3,1,0.0
0,0,1,2,0,2,0,0.0
0,0,1,2,0,2,1,0.0
0,1,1,2,7,2,0,0.07762349465588832
0,1,1,2,7,2,1,0.0
0,1,1,2,7,4,0,-0.01196085782113284
0,1,1,2,7,4,1,0.0
0,1,1,3,7,4,0,0.023644014998393414
0,1,1,3,7,4,1,0.0
0,1,1,4,7,4,0,0.05664657548817189
0,1,1,4,7,4,1,0.0
0,0,1,1,0,4,0,0.0
0,0,1,1,0,4,1,0.0
0,1,1,1,7,4,0,-0.007826689963224056
0,1,1,1,7,4,1,0.0
0,0,1,2,0,6,0,0.0
0,0,1,2,0,6,1,0.0
0,1,1,2,7,6,0,-0.0675050624376427
0,1,1,2,7,6,1,0.0
0,0,1,2,0,5,0,0.0
0,0,1,2,0,5,1,0.0
0,1,1,2,7,5,0,-0.1367238342570578
0,1,1,2,7,5,1,0.0
0,0,1,3,0,5,0,0.0
0,0,1,3,0,5,1,0.0
0,1,1,3,7,5,0,-0.17421024839986538
0,1,1,3,7,5,1,0.0
0,0,0,2,0,5,0,0.0
0,0,0,2,0,5,1,0.0
0,1,0,2,7,5,0,-0.006486742199786781
0,1,0,2,7,5,1,0.0
0,0,2,0,0,5,0,0.0
0,0,2,0,0,5,1,0.0
0,1,2,0,7,5,0,-0.1311134084769509
0,1,2,0,7,5,1,0.0
0,0,2,1,0,6,0,0.0
0,0,2,1,0,6,1,0.0
0,1,2,1,7,6,0,-0.12016475334537935
0,1,2,1,7,6,1,0.0
0,1,2,1,8,6,0,-0.011041844676311743
0,1,2,1,8,6,1,0.0
0,0,1,1,0,6,0,0.0
0,0,1,1,0,6,1,0.0
0,1,1,1,7,6,0,-0.06212159646608706
0,1,1,1,7,6,1,0.0
0,0,1,0,0,6,0,0.0
0,0,1,0,0,6,1,0.0
0,1,1,0,7,6,0,-0.054524909934837
0,1,1,0,7,6,1,0.0
0,0,1,0,0,5,0,0.0
0,0,1,0,0,5,1,0.0
0,1,1,0,7,5,0,-0.04590531399974138
0,1,1,0,7,5,1,0.0
0,1,1,0,8,5,0,0.058195240237387924
0,1,1,0,8,5,1,0.0
0,1,0,1,8,5,0,0.02890801770267142
0,1,0,1,8,5,1,0.0
0,0,0,0,0,6,0,0.0
0,0,0,0,0,6,1,0.0
0,1,0,0,8,6,0,-0.00022804996935753193
0,1,0,0,8,6,1,0.0
0,0,0,1,0,6,0,0.0
0,0,0,1,0,6,1,0.0
0,1,0,1,8,6,0,2.9547007638208832e-05
0,1,0,1,8,6,1,0.0
0,0,0,0,0,4,0,0.0
0,0,0,0,0,4,1,0.0
0,1,0,0,8,4,0,0.0001532768420397827
0,1,0,0,8,4,1,0.0
0,0,1,0,0,4,0,0.0
0,0,1,0,0,4,1,0.0
0,1,1,0,8,4,0,-0.00026489778016705617
0,1,1,0,8,4,1,0.0
0,1,1,1,8,4,0,0.02019692859525246
0,1,1,1,8,4,1,0.0
0,0,1,1,0,3,0,0.0
0,0,1,1,0,3,1,0.0
0,1,1,1,8,3,0,-3.414825705917809e-05
0,1,1,1,8,3,1,0.0
0,0,1,1,0,5,0,0.0
0,0,1,1,0,5,1,0.0
0,1,1,1,8,5,0,-0.0002771414933583116
0,1,1,1,8,5,1,0.0
0,0,0,1,0,4,0,0.0
0,0,0,1,0,4,1,0.0
0,1,0,1,8,4,0,0.0887814183934707
0,1,0,1,8,4,1,0.0
0,1,0,2,8,5,0,0.11561939386784102
0,1,0,2,8,5,1,0.0
0,1,2,4,9,5,0,0.2754772507497279
0,1,2,4,9,5,1,0.0
0,1,3,3,9,5,0,0.25609938114718395
0,1,3,3,9,5,1,0.0
0,0,4,2,0,5,0,0.0
0,0,4,2,0,5,1,0.0
0,1,4,2,9,5,0,0.2515892383190787
0,1,4,2,9,5,1,0.0
0,0,3,1,0,5,0,0.0
0,0,3,1,0,5,1,0.0
0,1,3,1,9,5,0,0.24250271620212765
0,1,3,1,9,5,1,0.0
0,0,3,2,0,6,0,0.0
0,0,3,2,0,6,1,0.0
0,1,3,2,9,6,0,0.2538952638602834
0,1,3,2,9,6,1,0.0
0,0,3,3,0,6,0,0.0
0,0,3,3,0,6,1,0.0
0,1,3,3,9,6,0,0.2471552964270938
0,1,3,3,9,6,1,0.0
0,1,3,4,9,6,0,0.2605270802023132
0,1,3,4,9,6,1,0.0
0,1,3,4,9,5,0,0.23851894199688534
0,1,3,4,9,5,1,0.0
0,1,3,3,9,4,0,0.2605238190401066
0,1,3,3,9,4,1,0.0
0,0,3,2,0,5,0,0.0
0,0,3,2,0,5,1,0.0
0,1,3,2,9,5,0,0.2503424453997498
0,1,3,2,9,5,1,0.0
0,1,3,2,9,4,0,0.21679195846235874
0,1,3,2,9,4,1,0.0
0,1,2,3,9,5,0,0.22078884137420726
0,1,2,3,9,5,1,0.0
0,1,2,2,9,5,0,0.2207870764499944
0,1,2,2,9,5,1,0.0
0,1,2,3,8,5,0,0.20670148798345994
0,1,2,3,8,5,1,0.0
0,1,2,2,8,5,0,0.2556587841934415
0,1,2,2,8,5,1,0.0
0,1,2,3,8,4,0,0.34632731701895153
0,1,2,3,8,4,1,0.0
0,1,2,4,9,4,0,0.2680559672333603
0,1,2,4,9,4,1,0.0
0,1,1,3,8,4,0,0.26853840465601536
0,1,1,3,8,4,1,0.0
0,1,1,4,8,4,0,0.2801816654565788
0,1,1,4,8,4,1,0.0
0,1,1,2,8,4,0,0.24704740296015468
0,1,1,2,8,4,1,0.0
0,0,0,3,0,4,0,0.0
0,0,0,3,0,4,1,0.0
0,1,0,3,7,4,0,0.19750964345604174
0,1,0,3,7,4,1,0.0
0,0,0,3,0,5,0,0.0
0,0,0,3,0,5,1,0.0
0,1,0,3,7,5,0,0.23388964744794066
0,1,0,3,7,5,1,0.0
